"date","platform","post","status","remoteId","message","publishedAt"






"2026-09-14","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 09:29:36 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AhJzUwFYaJZhI5jZvZiAu-m""}}","2026-09-14T16:29:37.026Z"
"2026-09-14","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 09:29:36 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AXFBN6C3oa-5UGaGzjXS7t6""}}","2026-09-14T16:29:37.026Z"
"2026-09-14","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 13:23:18 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""Ak1-_ZzpoSwerihM-_IIMq3""}}","2026-09-14T20:23:18.301Z"
"2026-09-14","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 13:23:18 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AKICYQjTHhiERvw7kcx9ZYq""}}","2026-09-14T20:23:18.301Z"
"2026-09-14","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 16:13:44 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ATBZDWO5OLL63v_WQetiter""}}","2026-09-14T23:13:45.050Z"
"2026-09-14","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 16:13:44 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AVr8KMBKeG8HVpidhHtU07V""}}","2026-09-14T23:13:45.050Z"
"2026-09-14","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 14-Sep-26 18:28:38 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AV-w689wIXkeLaRrmSoeuic""}}","2026-09-15T01:28:38.353Z"
