"date","platform","post","status","remoteId","message","publishedAt"




"2026-09-23","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Wednesday, 23-Sep-26 05:13:36 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AQ0AJTIFP3JyXihxN3bV3Fv""}}","2026-09-23T12:13:36.765Z"
"2026-09-23","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Wednesday, 23-Sep-26 09:58:52 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AzpCnRGcgp695kr2y0jFiA6""}}","2026-09-23T16:58:53.047Z"
"2026-09-23","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Wednesday, 23-Sep-26 09:58:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AauOUJv1ZVlvTt_bupSNwM5""}}","2026-09-23T16:58:53.048Z"
"2026-09-23","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Wednesday, 23-Sep-26 12:56:49 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AZNdD5MD4ris9DsMZIrkgXu""}}","2026-09-23T19:56:49.773Z"
"2026-09-23","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Wednesday, 23-Sep-26 12:56:49 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AIDT4Ihk9wRUgVMuZIhrGQU""}}","2026-09-23T19:56:49.773Z"
