"date","platform","post","status","remoteId","message","publishedAt"


"2026-08-29","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 06:13:05 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""Acs_gY5o8Y3L_1qXni1Ce0v""}}","2026-08-29T13:13:05.330Z"
"2026-08-29","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 06:13:05 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AuF1rii-a5rEjjuJD0Bkggs""}}","2026-08-29T13:13:05.330Z"
"2026-08-29","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 10:07:44 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AqrfopkSTx1XvJEzG5wVdD-""}}","2026-08-29T17:07:45.228Z"
"2026-08-29","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 10:07:45 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AUT0tOPiQ68gpZbbN1qFgaO""}}","2026-08-29T17:07:45.228Z"
"2026-08-29","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 12:41:17 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A0vteEdN3_oqimF4blatcNs""}}","2026-08-29T19:41:17.818Z"
"2026-08-29","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 29-Aug-26 12:41:17 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AgEUZRe7WqiLL13-4fhCLw5""}}","2026-08-29T19:41:17.819Z"
