"date","platform","post","status","remoteId","message","publishedAt"










"2026-08-06","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-08-06T11:29:37.746Z"
"2026-08-06","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-08-06T13:09:18.896Z"
"2026-08-06","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-08-06T15:24:44.016Z"
"2026-08-06","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-08-06T15:24:44.016Z"
"2026-08-06","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-08-07T00:26:53.193Z"
