"date","platform","post","status","remoteId","message","publishedAt"




"2026-08-31","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 31-Aug-26 06:31:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ATQJKM3iB-8iy2i9OnhJhM7""}}","2026-08-31T13:31:53.983Z"
"2026-08-31","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 31-Aug-26 06:31:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A5-SyPZsBK4u_p8MJT0GDg_""}}","2026-08-31T13:31:53.983Z"
"2026-08-31","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 31-Aug-26 12:35:46 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""APpTC3E1Oz5YNRNsg9R0Zgs""}}","2026-08-31T19:35:46.270Z"
"2026-08-31","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Monday, 31-Aug-26 12:35:46 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AMoQ_6vqBozSC5bPgbrfDV6""}}","2026-08-31T19:35:46.270Z"
