"date","platform","post","status","remoteId","message","publishedAt"






"2026-09-19","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 07:32:41 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ATVKjp5dss3yTL26lpn7Umh""}}","2026-09-19T14:32:41.927Z"
"2026-09-19","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 07:32:41 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AM5dQeSdXyBjf0yMnjQAhfc""}}","2026-09-19T14:32:41.927Z"
"2026-09-19","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 10:23:47 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A23X78L_EvWpq1mFKvQJIEh""}}","2026-09-19T17:23:48.209Z"
"2026-09-19","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 10:23:48 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AFmWKuCfBEQCLo3q09Z2Lco""}}","2026-09-19T17:23:48.209Z"
"2026-09-19","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 12:24:04 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A6R7uqT8_jji49giPn_Z2XK""}}","2026-09-19T19:24:04.664Z"
"2026-09-19","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 12:24:04 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ApP95Mqv9Ltk_jlC837Z8v8""}}","2026-09-19T19:24:04.665Z"
"2026-09-19","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 14:30:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A1DVm6ClufhRX8qf_nLgiaB""}}","2026-09-19T21:30:53.385Z"
"2026-09-19","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 14:30:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AztjuwTnMllomxyeXXRJW8M""}}","2026-09-19T21:30:53.385Z"
"2026-09-19","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 16:27:15 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AMMsi8N97XA2PIT87gbxNPH""}}","2026-09-19T23:27:15.876Z"
"2026-09-19","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Saturday, 19-Sep-26 16:27:15 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AGFb9lltPpOftC6SWEV-OUT""}}","2026-09-19T23:27:15.876Z"



