"date","platform","post","status","remoteId","message","publishedAt"










"2026-07-29","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-29T11:31:22.201Z"
"2026-07-29","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-29T13:17:11.436Z"
"2026-07-29","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-29T15:19:54.855Z"
"2026-07-29","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-29T15:19:54.855Z"
