"date","platform","post","status","remoteId","message","publishedAt"





"2026-09-04","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 04:07:32 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AwxLnrQKx6-8wUni1Swm3Cu""}}","2026-09-04T11:07:32.391Z"
"2026-09-04","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 07:54:37 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AQhp2ucbAbxl2BvgT9EhKaS""}}","2026-09-04T14:54:38.037Z"
"2026-09-04","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 07:54:38 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AqzVxe7r4JcbWT1Kfh-jH7u""}}","2026-09-04T14:54:38.037Z"
"2026-09-04","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 10:51:18 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A8Y56C0o-ttapCilQ1uIkyb""}}","2026-09-04T17:51:18.634Z"
"2026-09-04","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 10:51:18 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AJNTy4lSr-6xOeIvcbGI9Z0""}}","2026-09-04T17:51:18.635Z"
"2026-09-04","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 12:56:47 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""Aawq3HIcMgrkGornolmjirz""}}","2026-09-04T19:56:47.282Z"
"2026-09-04","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 12:56:47 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ArE9mxWgPc2v_BcRxsOb4ZC""}}","2026-09-04T19:56:47.282Z"
"2026-09-04","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 14:57:51 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""A5-E9JK4aAGCIg8WgrQXrhs""}}","2026-09-04T21:57:51.255Z"
"2026-09-04","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 14:57:51 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AbKiquttqzkyll6A8txdgeg""}}","2026-09-04T21:57:51.255Z"
"2026-09-04","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Friday, 04-Sep-26 16:37:53 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AG-w5jazvXnv9tLCqTi9ezf""}}","2026-09-04T23:37:53.686Z"


