"date","platform","post","status","remoteId","message","publishedAt"


"2026-05-25","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""AX_re6OJ7qdG4lGw1dfgzkp""}}","2026-05-25T12:46:52.854Z"
