"date","platform","post","status","remoteId","message","publishedAt"







"2026-09-06","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 06-Sep-26 06:04:14 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AJ1aMOoFF6CoUETiqlOdUOb""}}","2026-09-06T13:04:14.754Z"
"2026-09-06","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 06-Sep-26 09:09:08 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AHCUIitqrINLU0nd8bUWJWJ""}}","2026-09-06T16:09:08.758Z"
"2026-09-06","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 06-Sep-26 09:09:08 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AZUoe9v66QW2vCvkVJpc3sn""}}","2026-09-06T16:09:08.758Z"
