"date","platform","post","status","remoteId","message","publishedAt"

"2026-06-02","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""AtGsoPZ5oYp6xj78yFrr2t9""}}","2026-06-02T12:58:52.153Z"
