"date","platform","post","status","remoteId","message","publishedAt"





"2026-09-20","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 04:37:32 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AdwDyZoCQfQzEZHR3flj3ZQ""}}","2026-09-20T11:37:32.812Z"
"2026-09-20","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 07:49:45 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AWz0QcylUKyMbxmTjbQ5cJC""}}","2026-09-20T14:49:45.804Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 07:49:45 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AJM3nIUQyF8PLuZMBykPck8""}}","2026-09-20T14:49:45.804Z"
"2026-09-20","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 10:42:22 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AlSGfdP2gwfVVUyCzM3tGHR""}}","2026-09-20T17:42:22.671Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 10:42:22 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AW6nHaXKoVeOjIYyLM22cPN""}}","2026-09-20T17:42:22.671Z"
"2026-09-20","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 12:44:28 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AimXmLwUSZtNdj9XH8ABLOy""}}","2026-09-20T19:44:28.493Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 12:44:28 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AgYC_3bc_csznsPLz3QZmxD""}}","2026-09-20T19:44:28.493Z"
"2026-09-20","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 14:50:47 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""AnfY1YLwwRVxNZfwBlg3ney""}}","2026-09-20T21:50:47.692Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 14:50:47 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""Axskfac40_jqJ9Ys0P9Ig-P""}}","2026-09-20T21:50:47.692Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 16:37:44 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""ACC3eihyT-SUZig3a2Z3EwD""}}","2026-09-20T23:37:44.908Z"
"2026-09-20","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""Error validating access token: Session has expired on Thursday, 09-Jul-26 05:54:17 PDT. The current time is Sunday, 20-Sep-26 18:35:00 PDT."",""type"":""OAuthException"",""code"":190,""error_subcode"":0,""fbtrace_id"":""Ah9huZ1EDSsneEYkcDkW6de""}}","2026-09-21T01:35:00.570Z"

