"date","platform","post","status","remoteId","message","publishedAt"
















"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T13:42:23.392Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T14:38:34.142Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T14:38:34.143Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T15:33:22.532Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T15:33:22.532Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T16:30:11.397Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T16:30:11.397Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T17:34:52.943Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-07-18T17:34:52.943Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T18:31:22.148Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T18:31:22.148Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T19:44:56.234Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T19:44:56.234Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T20:28:34.967Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-07-18T20:28:34.967Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T21:13:12.287Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-07-18T21:13:12.288Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T22:07:15.493Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-07-18T22:07:15.493Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-18T23:03:28.582Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: {""error"":{""code"":1,""message"":""An unknown error occurred""}}","2026-07-18T23:03:28.582Z"
"2026-07-18","Threads","Threads Post 1","failed","","Threads create error 500: ","2026-07-19T00:01:36.963Z"
"2026-07-18","Threads","Threads Post 2","failed","","Threads create error 500: ","2026-07-19T00:01:36.963Z"


