"date","platform","post","status","remoteId","message","publishedAt"

"2026-06-05","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""ATH8J4SId_SklD2SqpHpTmI""}}","2026-06-05T11:39:05.307Z"
"2026-06-05","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""A6V9ZID0OWyE6danyjJsIAX""}}","2026-06-05T18:25:57.654Z"
"2026-06-05","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""AkPfiK7mq0pt6pW_vZFNtcM""}}","2026-06-05T18:25:57.655Z"
"2026-06-05","Threads","Threads Post 1","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""A9vn3yIHqHCTh4VZk01djOh""}}","2026-06-05T22:44:14.942Z"
"2026-06-05","Threads","Threads Post 2","failed","","Threads create error 400: {""error"":{""message"":""API access blocked."",""type"":""OAuthException"",""code"":200,""fbtrace_id"":""AwDUj74JxE9VjHVuBdZfPLG""}}","2026-06-05T22:44:14.942Z"


